path,porosity,dir,tau,t,dimx,dimy,dimz,solver
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section005',	0.421601,	Y_NEG,	1.55032,	380.871,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section005',	0.421601,	Z_NEG,	1.58716,	348.642,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section006',	0.43382,	X_NEG,	1.51914,	370.765,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section006',	0.43382,	Y_NEG,	1.52614,	371.684,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section006',	0.43382,	Z_NEG,	1.5638,	312.162,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section007',	0.398581,	X_NEG,	1.63463,	307.588,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section007',	0.398581,	Y_NEG,	1.61195,	316.371,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section007',	0.398581,	Z_NEG,	1.63734,	291.973,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section008',	0.421308,	X_NEG,	1.59117,	285.504,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section008',	0.421308,	Y_NEG,	1.58261,	336.796,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section008',	0.421308,	Z_NEG,	1.59631,	303.318,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section009',	0.41174,	X_NEG,	1.62149,	281.735,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section009',	0.41174,	Y_NEG,	1.58308,	347.303,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section009',	0.41174,	Z_NEG,	1.59609,	275.154,	296,	296,	260,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section001',	0.39864,	X_NEG,	1.50013,	227.856,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section001',	0.39864,	Y_NEG,	1.51287,	403.763,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section001',	0.39864,	Z_NEG,	1.62814,	274.408,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section002',	0.422561,	X_NEG,	1.47326,	259.657,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section002',	0.422561,	Y_NEG,	1.49316,	245.021,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section002',	0.422561,	Z_NEG,	1.57448,	281.646,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section003',	0.458328,	X_NEG,	1.44688,	368.059,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section003',	0.458328,	Y_NEG,	1.43798,	270.917,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section003',	0.458328,	Z_NEG,	1.53117,	244.468,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section004',	0.414673,	X_NEG,	1.53214,	357.471,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section004',	0.414673,	Y_NEG,	1.52439,	327.825,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section004',	0.414673,	Z_NEG,	1.6113,	287.08,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section005',	0.444821,	X_NEG,	1.45766,	283.092,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section005',	0.444821,	Y_NEG,	1.45871,	339.766,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section005',	0.444821,	Z_NEG,	1.57957,	269.584,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section006',	0.462381,	X_NEG,	1.45944,	368.185,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section006',	0.462381,	Y_NEG,	1.42206,	306.275,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section006',	0.462381,	Z_NEG,	1.55702,	318.237,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section007',	0.439827,	X_NEG,	1.52015,	271.369,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section007',	0.439827,	Y_NEG,	1.49322,	349.265,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section007',	0.439827,	Z_NEG,	1.58132,	281.045,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section008',	0.438207,	X_NEG,	1.50487,	338.239,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section008',	0.438207,	Y_NEG,	1.51148,	279.749,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section008',	0.438207,	Z_NEG,	1.57462,	255.946,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section009',	0.453594,	X_NEG,	1.45531,	230.716,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section009',	0.453594,	Y_NEG,	1.47206,	298.374,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section009',	0.453594,	Z_NEG,	1.57105,	305.767,	316,	316,	224,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section001',	0.46647,	X_NEG,	1.49006,	334.947,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section001',	0.46647,	Y_NEG,	1.46408,	341.727,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section001',	0.46647,	Z_NEG,	1.48078,	334.922,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section002',	0.462597,	X_NEG,	1.47819,	382.7,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section002',	0.462597,	Y_NEG,	1.47858,	286.067,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section002',	0.462597,	Z_NEG,	1.48666,	368.112,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section003',	0.465589,	X_NEG,	1.467,	407.039,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section003',	0.465589,	Y_NEG,	1.48705,	433.842,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section003',	0.465589,	Z_NEG,	1.48864,	257.547,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section004',	0.480748,	X_NEG,	1.46098,	387.221,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section004',	0.480748,	Y_NEG,	1.46952,	326.79,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section004',	0.480748,	Z_NEG,	1.45614,	315.587,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section005',	0.455164,	X_NEG,	1.48075,	418.035,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section005',	0.455164,	Y_NEG,	1.50144,	447.506,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section005',	0.455164,	Z_NEG,	1.49661,	345.72,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section006',	0.477258,	X_NEG,	1.46878,	312.884,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section006',	0.477258,	Y_NEG,	1.4732,	399.857,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section006',	0.477258,	Z_NEG,	1.45965,	332.135,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section007',	0.501807,	X_NEG,	1.48643,	472.054,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section007',	0.501807,	Y_NEG,	1.44068,	369.422,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section007',	0.501807,	Z_NEG,	1.46716,	417.731,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section008',	0.482896,	X_NEG,	1.48198,	407.81,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section008',	0.482896,	Y_NEG,	1.4596,	362.943,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section008',	0.482896,	Z_NEG,	1.46554,	321.193,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section009',	0.492633,	X_NEG,	1.46783,	350.657,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section009',	0.492633,	Y_NEG,	1.46033,	408.743,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section009',	0.492633,	Z_NEG,	1.46322,	382.292,	313,	313,	277,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section001',	0.492216,	X_POS,	1.43578,	274.997,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section001',	0.492216,	Y_POS,	1.46153,	285.363,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section001',	0.492216,	Z_POS,	1.45622,	191.598,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section002',	0.514488,	X_POS,	1.42673,	235.951,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section002',	0.514488,	Y_POS,	1.4162,	245.823,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section002',	0.514488,	Z_POS,	1.42153,	159.869,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section003',	0.500649,	X_POS,	1.45523,	246.042,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section003',	0.500649,	Y_POS,	1.43167,	209.506,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section003',	0.500649,	Z_POS,	1.4465,	177.887,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section004',	0.504568,	X_POS,	1.43429,	229.462,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section004',	0.504568,	Y_POS,	1.40808,	276.212,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section004',	0.504568,	Z_POS,	1.44561,	248.952,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section005',	0.483143,	X_POS,	1.47696,	243.713,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section005',	0.483143,	Y_POS,	1.45125,	234.31,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section005',	0.483143,	Z_POS,	1.45676,	244.394,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section006',	0.507411,	X_POS,	1.44869,	188.223,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section006',	0.507411,	Y_POS,	1.41369,	237.977,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section006',	0.507411,	Z_POS,	1.41397,	207.589,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section007',	0.510073,	X_POS,	1.42669,	223.735,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section007',	0.510073,	Y_POS,	1.4153,	290.289,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section007',	0.510073,	Z_POS,	1.43668,	190.561,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section008',	0.512127,	X_POS,	1.43026,	249.717,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section008',	0.512127,	Y_POS,	1.40587,	244.33,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section008',	0.512127,	Z_POS,	1.44027,	173.373,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section009',	0.506946,	X_POS,	1.45267,	287.382,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section009',	0.506946,	Y_POS,	1.41545,	284.63,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL49_NMC3_UC_section009',	0.506946,	Z_POS,	1.44004,	225.017,	296,	296,	210,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section001',	0.475272,	X_POS,	1.60287,	366.759,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section001',	0.475272,	Y_POS,	1.50846,	337.675,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section001',	0.475272,	Z_POS,	1.4994,	342.344,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section002',	0.514392,	X_POS,	1.41967,	541.978,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section002',	0.514392,	Y_POS,	1.49008,	407.268,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section002',	0.514392,	Z_POS,	1.48105,	306.48,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section003',	0.463204,	X_POS,	1.53309,	357.134,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section003',	0.463204,	Y_POS,	1.53471,	287.482,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section003',	0.463204,	Z_POS,	1.51669,	277.518,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section004',	0.443143,	X_POS,	1.58996,	239.967,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section004',	0.443143,	Y_POS,	1.54137,	316.385,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section004',	0.443143,	Z_POS,	1.55641,	254.461,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section005',	0.465516,	X_POS,	1.52986,	355.664,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section005',	0.465516,	Y_POS,	1.51847,	302.772,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section005',	0.465516,	Z_POS,	1.51361,	341.966,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section006',	0.443538,	X_POS,	1.56467,	339.249,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section006',	0.443538,	Y_POS,	1.52849,	284.777,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section006',	0.443538,	Z_POS,	1.54586,	263.261,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section007',	0.46997,	X_POS,	1.53258,	397.739,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section007',	0.46997,	Y_POS,	1.50694,	386.854,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section007',	0.46997,	Z_POS,	1.52425,	358.882,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section008',	0.492567,	X_POS,	1.50252,	284.885,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section008',	0.492567,	Y_POS,	1.44616,	300.298,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section008',	0.492567,	Z_POS,	1.50216,	359.729,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section009',	0.480305,	X_POS,	1.49127,	367.542,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section009',	0.480305,	Y_POS,	1.47546,	385.894,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_1c5bar_section009',	0.480305,	Z_POS,	1.52724,	360.215,	296,	296,	264,	BICGSTABCPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section001',	0.396541,	X_POS,	1.57956,	368.183,	296,	296,	260,	BICGSTABCPU
