path,porosity,dir,tau,t,dimx,dimy,dimz,solver
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section003',	0.401889,	Z_POS,	1.62353,	23.5026,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section004',	0.42141,	X_POS,	1.58451,	22.1374,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section004',	0.42141,	Y_POS,	1.55284,	30.2782,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section004',	0.42141,	Z_POS,	1.59241,	18.7135,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section005',	0.421601,	X_POS,	1.5523,	33.3696,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section005',	0.421601,	Y_POS,	1.54154,	31.5089,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section005',	0.421601,	Z_POS,	1.5781,	30.0066,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section006',	0.43382,	X_POS,	1.51324,	33.5843,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section006',	0.43382,	Y_POS,	1.5372,	32.3115,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section006',	0.43382,	Z_POS,	1.57625,	26.6694,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section007',	0.398581,	X_POS,	1.62509,	27.1715,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section007',	0.398581,	Y_POS,	1.59372,	23.7876,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section007',	0.398581,	Z_POS,	1.62645,	24.8593,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section008',	0.421308,	X_POS,	1.57296,	24.1484,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section008',	0.421308,	Y_POS,	1.59549,	29.6995,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section008',	0.421308,	Z_POS,	1.61155,	24.3319,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section009',	0.41174,	X_POS,	1.61374,	22.9949,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section009',	0.41174,	Y_POS,	1.60391,	27.1623,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_3bar_section009',	0.41174,	Z_POS,	1.58542,	22.6292,	296,	296,	260,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section001',	0.39864,	X_POS,	1.51549,	21.1901,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section001',	0.39864,	Y_POS,	1.52897,	30.5367,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section001',	0.39864,	Z_POS,	1.6212,	24.3958,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section002',	0.422561,	X_POS,	1.48637,	21.837,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section002',	0.422561,	Y_POS,	1.5026,	19.3247,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section002',	0.422561,	Z_POS,	1.57122,	25.8958,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section003',	0.458328,	X_POS,	1.43649,	31.7566,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section003',	0.458328,	Y_POS,	1.4541,	24.1568,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section003',	0.458328,	Z_POS,	1.52218,	18.6955,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section004',	0.414673,	X_POS,	1.54487,	23.1023,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section004',	0.414673,	Y_POS,	1.51916,	29.3153,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section004',	0.414673,	Z_POS,	1.60025,	22.7322,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section005',	0.444821,	X_POS,	1.47126,	23.6165,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section005',	0.444821,	Y_POS,	1.44238,	25.2288,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section005',	0.444821,	Z_POS,	1.57651,	23.5032,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section006',	0.462381,	X_POS,	1.44996,	31.6451,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section006',	0.462381,	Y_POS,	1.43824,	23.4517,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section006',	0.462381,	Z_POS,	1.56528,	24.0628,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section007',	0.439827,	X_POS,	1.51485,	25.2937,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section007',	0.439827,	Y_POS,	1.50662,	30.1343,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section007',	0.439827,	Z_POS,	1.59155,	23.6969,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section008',	0.438207,	X_POS,	1.49959,	29.8841,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section008',	0.438207,	Y_POS,	1.49408,	21.7625,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section008',	0.438207,	Z_POS,	1.58341,	21.7858,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section009',	0.453594,	X_POS,	1.45332,	20.6655,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section009',	0.453594,	Y_POS,	1.46068,	26.6396,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_4bar_section009',	0.453594,	Z_POS,	1.56441,	24.8968,	316,	316,	224,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section001',	0.46647,	X_POS,	1.48358,	27.6448,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section001',	0.46647,	Y_POS,	1.47416,	30.5954,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section001',	0.46647,	Z_POS,	1.46985,	29.0458,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section002',	0.462597,	X_POS,	1.46864,	33.0176,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section002',	0.462597,	Y_POS,	1.48419,	24.7029,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section002',	0.462597,	Z_POS,	1.48029,	30.5239,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section003',	0.465589,	X_POS,	1.46525,	34.1859,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section003',	0.465589,	Y_POS,	1.47335,	34.3254,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section003',	0.465589,	Z_POS,	1.49507,	22.052,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section004',	0.480748,	X_POS,	1.4743,	34.9688,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section004',	0.480748,	Y_POS,	1.47068,	29.1421,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section004',	0.480748,	Z_POS,	1.46594,	28.5835,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section005',	0.455164,	X_POS,	1.47206,	38.2928,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section005',	0.455164,	Y_POS,	1.49092,	36.8437,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section005',	0.455164,	Z_POS,	1.48729,	30.7402,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section006',	0.477258,	X_POS,	1.46059,	26.9937,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section006',	0.477258,	Y_POS,	1.48899,	34.7549,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section006',	0.477258,	Z_POS,	1.46779,	28.5122,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section007',	0.501807,	X_POS,	1.47742,	44.8415,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section007',	0.501807,	Y_POS,	1.45276,	33.2757,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section007',	0.501807,	Z_POS,	1.45792,	32.4482,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section008',	0.482896,	X_POS,	1.49933,	32.6206,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section008',	0.482896,	Y_POS,	1.47478,	36.4733,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section008',	0.482896,	Z_POS,	1.47629,	28.531,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section009',	0.492633,	X_POS,	1.4538,	31.6663,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section009',	0.492633,	Y_POS,	1.45846,	33.5779,	313,	313,	277,	BICGSTABGPU
'D:\!battery\datasetNMC\SL50_NMC2_UC_section009',	0.492633,	Z_POS,	1.47816,	31.7242,	313,	313,	277,	BICGSTABGPU
